,Afrikaans,Breton_ST,Catalan,Cornish,Danish,Dutch_List,English,Faroese,Flemish,French,Frisian,Friulian,German,Gothic,Icelandic_ST,Irish_B,Italian,Ladin,Latin,Latin_M,Latin_preserved,Luxembourgish,Norwegian,Old_English,Old_High_German,Old_Irish,Old_Norse,Portuguese_ST,Provencal,Romansh,Rumanian_List,Sardinian_C,Sardinian_N,Schwyzerdutsch,Scots_Gaelic,Spanish,Swedish,Walloon,Welsh_N
night,0.1605774569683509,0.5898945030538589,0.268517490283176,0.5897834536368685,0.36879511382565244,0.12370905052748474,0.2847307051637979,0.13037201554691838,0.15624652970571903,0.18112159911160466,0.19789006107717935,0.27773459189339256,0.2717379233759023,0.017212659633536923,0.031538034425319265,0.004664075513603554,0.23975569128262075,0.19511382565241533,0.09017212659633538,0.24641865630205442,0.24641865630205442,0.28373126041088287,0.2634092171016102,0.10438645197112716,0.01799000555247085,0.004441976679622432,0.021987784564131037,0.294058856191005,0.1680177679067185,0.2696279844530816,0.017212659633536923,0.14858411993337034,0.21821210438645197,0.27551360355358134,0.004553026096612993,0.3337034980566352,0.22043309272626319,0.24708495280399778,0.5897834536368685
nose,0.17568017767906718,0.001110494169905608,0.26218767351471406,0.0012215435868961689,0.6649639089394781,0.1399222654081066,0.2684064408661854,0.9715713492504164,0.17623542476402,0.17290394225430317,0.19089394780677402,0.26074403109383676,0.27640199888950584,0.029872293170460855,0.026873958911715713,0.0014436424208772905,0.22687395891171572,0.18656302054414214,0.08228761799000556,0.25252637423653523,0.25252637423653523,0.2855080510827318,0.9797890061077179,0.0662965019433648,0.02487506940588562,0.0014436424208772905,0.02609661299278179,0.2858411993337035,0.1685730149916713,0.2524153248195447,0.021543586896168795,0.15935591338145474,0.23531371460299833,0.27973348139922266,0.001665741254858412,0.3271515824541921,0.5875624652970572,0.23931149361465853,0.0013325930038867297
not,0.1685730149916713,0.13725707940033316,0.2634092171016102,0.13725707940033316,0.1948917268184342,0.1331482509716824,0.14114380899500278,0.12204330927262631,0.1707940033314825,0.16701832315380344,0.17512493059411438,0.25896724042198777,0.2792892837312604,0.02509716823986674,0.03464741810105497,0.03231538034425319,0.2224319822320933,0.18367573570238757,0.07673514714047751,0.24230982787340366,0.24230982787340366,0.2889505830094392,0.20355358134369794,0.028761799000555248,0.019544697390338702,0.032870627429206,0.01943364797334814,0.2787340366463076,0.15458078845086062,0.25741254858411994,0.009883398112159911,0.1546918378678512,0.2212104386451971,0.2872848417545808,0.03264852859522487,0.32681843420322043,0.049305941143809,0.24064408661854525,0.17801221543586895
old,0.3371460299833426,0.0032204330927262633,0.2628539700166574,0.0032204330927262633,0.167129372570794,0.3082731815657968,0.0138811771238201,0.10505274847307051,0.3394780677401444,0.1713492504164353,0.34602998334258744,0.2700721821210439,0.5796779566907274,0.0032204330927262633,0.013103831204886174,0.007551360355358134,0.23220433092726264,0.17779011660188784,0.001998889505830094,0.2489727928928373,0.2489727928928373,0.5825652415324819,0.18911715713492505,0.0048861743475846755,0.0032204330927262633,0.007551360355358134,0.0032204330927262633,0.27784564131038314,0.15569128262076623,0.25818989450305385,0.009217101610216546,0.16901721265963354,0.23953359244863964,0.573681288173237,0.007662409772348695,0.3249305941143809,0.0246529705719045,0.23153803442531926,0.3192670738478623
one,0.16479733481399222,0.11038312048861744,0.2634092171016102,0.11060521932259855,0.36501943364797335,0.12970571904497502,0.2870627429205997,0.12326485285952249,0.16224319822320932,0.17579122709605774,0.2025541365907829,0.2631871182676291,0.2661854525263742,0.018878400888395337,0.03064963908939478,0.021432537479178233,0.22698500832870627,0.18545252637423654,0.08006662965019434,0.244752915047196,0.244752915047196,0.27740144364242086,0.2640755136035536,0.10549694614103276,0.016324264297612436,0.021654636313159357,0.01965574680732926,0.2818434203220433,0.1583564686285397,0.25974458634092173,0.009772348695169351,0.14203220433092725,0.2155469183786785,0.27484730705163796,0.021321488062187675,0.3215991116046641,0.214658523042754,0.23642420877290393,0.20210993892282064
other,0.15080510827318155,0.12670738478622987,0.25674625208217655,0.126929483620211,0.3614658523042754,0.10860632981676846,0.21032759578012217,0.11382565241532482,0.1501388117712382,0.1609106052193226,0.1963353692393115,0.2518600777345919,0.2529705719044975,0.0013325930038867297,0.016879511382565243,0.007440310938367573,0.21843420322043308,0.17967795669072736,0.004664075513603554,0.21488062187673515,0.21488062187673515,0.25485841199333703,0.2498611882287618,0.09361465852304275,0.0021099389228206554,0.007440310938367573,0.006107717934480844,0.27484730705163796,0.14458634092171016,0.2467518045530261,0.007662409772348695,0.14258745141588006,0.21676846196557467,0.2515269294836202,0.007329261521377013,0.31538034425319267,0.21799000555247086,0.22676290949472516,0.22254303164908384
person,0.14203220433092725,0.1351471404775125,0.5061632426429761,0.1351471404775125,0.7894503053858968,0.16135480288728485,0.9931149361465852,0.03897834536368684,0.14514158800666296,0.09361465852304275,0.23897834536368684,0.10505274847307051,0.13981121599111604,0.002220988339811216,0.03742365352581899,0.014991671293725709,0.7928928373126041,0.04064408661854525,0.013548028872848417,0.04875069405885619,0.04875069405885619,0.14647418101054968,0.04053303720155469,0.06152137701277068,0.0035535813436979456,0.014991671293725709,0.006551915602443087,0.1875624652970572,0.11260410882842865,0.16646307606885064,0.0035535813436979456,0.5341476957245974,0.5338145474736258,0.1490283176013326,0.017101610216546364,0.17423653525818988,0.7894503053858968,0.1362576346474181,0.9348139922265408
play,0.06929483620210994,0.009328151027207108,0.21898945030538589,0.009439200444197668,0.36835091615769017,0.02609661299278179,0.017878956135480288,0.06418656302054414,0.06385341476957246,0.12726263187118267,0.046973903387007215,0.22798445308162132,0.32393114936146583,0.010660744031093837,0.010549694614103275,0.016990560799555802,0.19300388672959468,0.13792337590227652,0.29905607995558026,0.7838978345363686,0.7838978345363686,0.326929483620211,0.09705719044975014,0.017878956135480288,0.008550805108273182,0.017323709050527485,0.005663520266518601,0.2413103831204886,0.10749583564686285,0.2246529705719045,0.007773459189339256,0.19555802332037756,0.25963353692393115,0.3260410882842865,0.017212659633536923,0.29461410327595783,0.03187118267629095,0.18845086063298166,0.011771238200999444
pull,0.08028872848417545,0.013325930038867296,0.3903387007218212,0.0138811771238201,0.9957801221543587,0.039422543031649084,0.7952248750694059,0.07673514714047751,0.08606329816768463,0.3002776235424764,0.10616324264297612,0.33392559689061635,0.007662409772348695,0.008995002776235425,0.046196557468073295,0.012992781787895613,0.34969461410327596,0.29394780677401444,0.021210438645197113,0.4646307606885064,0.4646307606885064,0.007995558023320377,0.9996668517490284,0.7439200444197668,0.005996668517490283,0.012881732370905053,0.04464186563020544,0.34658523042754025,0.2833981121599112,0.33092726263187117,0.01121599111604664,0.5531371460299833,0.5603553581343698,0.007773459189339256,0.012881732370905053,0.5141588006662965,0.06418656302054414,0.35313714602998336,0.0138811771238201
push,0.48628539700166573,0.04308717379233759,0.37978900610771793,0.04319822320932815,0.9733481399222654,0.13747917823431427,0.6134369794558578,0.11060521932259855,0.1033870072182121,0.24486396446418657,0.12293170460855081,0.31571349250416436,0.810105496946141,0.005774569683509162,0.017545807884508605,0.011771238200999444,0.5174902831760133,0.24608550805108273,0.05474736257634647,0.3260410882842865,0.3260410882842865,0.820210993892282,0.019544697390338702,0.03553581343697946,0.006329816768461965,0.011993337034980567,0.008106607440310939,0.29106052193225984,0.33270405330372016,0.31538034425319267,0.01265963353692393,0.04142143253747918,0.06607440310938367,0.8102165463631316,0.011660188784008884,0.3915602443087174,0.885952248750694,0.24941699056079955,0.053636868406440864
rain,0.16779566907273738,0.00688506385341477,0.22720710716268738,0.007107162687395891,0.3733481399222654,0.12781787895613547,0.23387007218212105,0.11449194891726819,0.16379789006107717,0.15680177679067184,0.21232648528595224,0.2413103831204886,0.2781787895613548,0.002887284841754581,0.019100499722376457,0.0052193225985563575,0.21843420322043308,0.17667962243198224,0.0017767906718489728,0.2036646307606885,0.2036646307606885,0.2810660744031094,0.26218767351471406,0.09994447529150471,0.003997779011660188,0.0052193225985563575,0.009661299278178789,0.24042198778456414,0.11649083842309828,0.23076068850638534,0.006662965019433648,0.17490283176013327,0.2325374791782343,0.27473625763464743,0.0052193225985563575,0.4652970571904497,0.22054414214325374,0.21998889505830094,0.007662409772348695
red,0.1776790671848973,0.1804553026096613,0.710494169905608,0.18034425319267075,0.3895613548028873,0.14536368684064407,0.30916157690172125,0.13892282065519157,0.18023320377568017,0.2719600222098834,0.21910049972237647,0.545141588006663,0.28961687951138254,0.03076068850638534,0.043975569128262074,0.02043309272626319,0.3682398667406996,0.23709050527484732,0.14669627984453082,0.3727928928373126,0.3727928928373126,0.29983342587451417,0.27695724597445864,0.12115491393670183,0.03042754025541366,0.020322043309272626,0.034092171016102166,0.7201554691837868,0.2640755136035536,0.7347029428095503,0.013325930038867296,0.3053858967240422,0.3009439200444198,0.29739033870072185,0.02043309272626319,0.8057745696835091,0.24386451971127152,0.325152692948362,0.18278734036646307
right,0.1804553026096613,0.050749583564686285,0.2971682398667407,0.05019433647973348,0.38334258745141586,0.14758467518045532,0.24397556912826207,0.13070516379789007,0.17945585785674625,0.2047751249305941,0.21787895613548028,0.3751249305941144,0.28995002776235423,0.025763464741810106,0.04008883953359245,0.004330927262631871,0.7838978345363686,0.4615213770127707,0.37034980566352027,0.8041088284286507,0.8041088284286507,0.29139367018323153,0.27917823431426986,0.11837867851193781,0.026873958911715713,0.004441976679622432,0.029983342587451417,0.4071071626873959,0.1965574680732926,0.34292059966685173,0.02509716823986674,0.8071071626873959,0.8071071626873959,0.29050527484730704,0.004441976679622432,0.4062187673514714,0.2354247640199889,0.21521377012770682,0.8095502498611882
rightside,0.8671848972792893,0.020099944475291506,0.13647973348139922,0.020210993892282064,0.14480843975569127,0.8622987229317046,0.9860077734591893,0.12593003886729595,0.8671848972792893,0.061965574680732924,0.8742920599666851,0.1682398667406996,0.9977790116601888,0.033203775680177676,0.03309272626318712,0.025763464741810106,0.4951693503609106,0.3404775124930594,0.3888950583009439,0.35313714602998336,0.35313714602998336,0.9977790116601888,0.1960022209883398,0.11660188784008883,0.026985008328706275,0.025985563575791227,0.02909494725152693,0.10560799555802332,0.0529705719044975,0.4989450305385897,0.01532481954469739,0.3056079955580233,0.36368684064408663,0.9977790116601888,0.025985563575791227,0.1685730149916713,0.03586896168795114,0.11826762909494726,0.12870627429205997
river,0.8094392004441977,0.005108273181565797,0.17723486951693504,0.005885619100499722,0.9364797334813992,0.8006662965019433,0.8648528595224875,0.025652415324819544,0.810105496946141,0.11304830649639089,0.8105496946141033,0.1317046085508051,0.005108273181565797,0.0029983342587451417,0.01776790671848973,0.016102165463631316,0.14569683509161577,0.13137146029983343,0.0024430871737923378,0.6774014436424208,0.6774014436424208,0.005108273181565797,0.8687395891171571,0.3439200444197668,0.004330927262631871,0.016435313714603,0.017323709050527485,0.1781232648528595,0.11693503609106053,0.2087729039422543,0.008106607440310939,0.1320377568017768,0.16835091615769018,0.0052193225985563575,0.016102165463631316,0.22798445308162132,0.8430871737923376,0.11304830649639089,0.16646307606885064
road,0.08784008883953359,0.006107717934480844,0.6835091615769017,0.006107717934480844,0.7692393114936147,0.084952803997779,0.11804553026096613,0.673070516379789,0.08595224875069406,0.5600222098833981,0.14403109383675736,0.5080510827318157,0.07606885063853415,0.0026651860077734593,0.028539700166574127,0.005774569683509162,0.48761799000555245,0.6460855080510828,0.00277623542476402,0.40210993892282065,0.40210993892282065,0.07307051637978901,0.8025541365907829,0.008439755691282622,0.002332037756801777,0.005774569683509162,0.0031093836757357025,0.6576346474181011,0.5599111604664075,0.5081621321488062,0.010327595780122155,0.07096057745696835,0.22021099389228208,0.07318156579677956,0.005996668517490283,0.7864519711271516,0.7352581898945031,0.8833981121599112,0.007995558023320377
root,0.16557468073292614,0.10638534147695725,0.2631871182676291,0.10627429205996669,0.36446418656302054,0.1254858411993337,0.28228761799000557,0.12770682953914492,0.15857856746252083,0.1707940033314825,0.20066629650194337,0.2670738478622987,0.26329816768461967,0.02065519156024431,0.030982787340366462,0.01965574680732926,0.22531926707384786,0.18989450305385897,0.0750694058856191,0.241976679622432,0.241976679622432,0.27717934480843975,0.26185452526374237,0.10460855080510827,0.016213214880621878,0.01965574680732926,0.020322043309272626,0.2856191004997224,0.15669072737368128,0.2606329816768462,0.009550249861188229,0.1362576346474181,0.2076624097723487,0.2676290949472515,0.020099944475291506,0.33470294280955026,0.21510272071071626,0.232870627429206,0.20077734591893392
rope,0.10205441421432537,0.4135480288728484,0.2334258745141588,0.4131038312048862,0.03842309827873404,0.056524153248195444,0.751693503609106,0.03187118267629095,0.10782898389783453,0.1912270960577457,0.1274847307051638,0.23897834536368684,0.00555247084952804,0.0036646307606885064,0.032870627429206,0.005774569683509162,0.16790671848972794,0.15757912270960578,0.0021099389228206554,0.48628539700166573,0.48628539700166573,0.00555247084952804,0.8024430871737923,0.1523598001110494,0.004330927262631871,0.005774569683509162,0.014436424208772903,0.17345918933925597,0.17612437534702943,0.22598556357579122,0.010771793448084398,0.015880066629650195,0.11904497501388117,0.005663520266518601,0.008550805108273182,0.22953914491948918,0.03675735702387563,0.19089394780677402,0.736035535813437
rotten,0.22842865074958357,0.008995002776235425,0.33281510272071074,0.009106052193225985,0.9860077734591893,0.18856191004997225,0.8847307051637979,0.14714047751249307,0.22842865074958357,0.20577456968350916,0.23320377568017767,0.21188228761799,0.03731260410882843,0.035646862853970014,0.04830649639089395,0.009439200444197668,0.13814547473625763,0.3620210993892282,0.1328151027207107,0.27584675180455304,0.27584675180455304,0.0421987784564131,0.9893392559689062,0.14203220433092725,0.036979455857856745,0.009217101610216546,0.04308717379233759,0.2873958911715713,0.21665741254858412,0.13214880621876735,0.03875624652970572,0.03764575235980011,0.14491948917268185,0.1334813992226541,0.009328151027207108,0.3573570238756247,0.9842309827873403,0.20943920044419767,0.01232648528595225
round,0.8364242087729039,0.007329261521377013,0.24175458078845086,0.007551360355358134,0.9997779011660188,0.8290949472515269,0.9987784564131038,0.12326485285952249,0.8347584675180455,0.16279844530816212,0.8407551360355359,0.24530816213214882,0.9917823431426985,0.01243753470294281,0.027096057745696834,0.015102720710716269,0.20011104941699057,0.17034980566352026,0.001665741254858412,0.21710161021654636,0.21710161021654636,0.9927817878956136,0.9998889505830094,0.009772348695169351,0.00555247084952804,0.014991671293725709,0.006107717934480844,0.25674625208217655,0.14181010549694614,0.23353692393114936,0.0064408661854525266,0.1320377568017768,0.2034425319267074,0.9918933925596891,0.01521377012770683,0.30949472515269294,0.9995558023320378,0.2317601332593004,0.1317046085508051
rub,0.08739589117157134,0.2991671293725708,0.2650749583564686,0.2988339811215991,0.13303720155469184,0.10072182121043864,0.12826207662409772,0.1064963908939478,0.08706274292059966,0.16868406440866185,0.08628539700166574,0.26185452526374237,0.9896724042198779,0.003442531926707385,0.016324264297612436,0.0082176568573015,0.23153803442531926,0.18734036646307606,0.001110494169905608,0.24230982787340366,0.24230982787340366,0.9897834536368684,0.1875624652970572,0.1110494169905608,0.00410882842865075,0.0082176568573015,0.010660744031093837,0.277623542476402,0.1546918378678512,0.2606329816768462,0.007773459189339256,0.18223209328151027,0.24042198778456414,0.9897834536368684,0.008439755691282622,0.32826207662409773,0.020210993892282064,0.23498056635202666,0.30605219322598554
salt,0.15191560244308716,0.1053858967240422,0.2676290949472515,0.10549694614103276,0.3634647418101055,0.11882287617990006,0.2833981121599112,0.12115491393670183,0.1543586896168795,0.17445863409217102,0.1960022209883398,0.2688506385341477,0.26074403109383676,0.018878400888395337,0.028317601332593003,0.018989450305385895,0.22942809550249862,0.19988895058300943,0.07840088839533592,0.2511937812326485,0.2511937812326485,0.2717379233759023,0.25707940033314824,0.10327595780122155,0.01521377012770683,0.019322598556357578,0.018989450305385895,0.2875069405885619,0.1589117157134925,0.2659633536923931,0.012770682953914493,0.1416990560799556,0.21032759578012217,0.25896724042198777,0.01921154913936702,0.33414769572459746,0.21932259855635758,0.23720155469183787,0.1946696279844531
sand,0.18189894503053858,0.07040533037201555,0.7284841754580789,0.07029428095502499,0.40077734591893394,0.14647418101054968,0.33725707940033317,0.12148806218767351,0.18423098278734037,0.70494169905608,0.2217656857301499,0.7250416435313715,0.3000555247084953,0.033981121599111604,0.028206551915602444,0.006218767351471405,0.8606329816768462,0.6943920044419767,0.029761243753470293,0.19566907273736814,0.19566907273736814,0.3067184897279289,0.2617434758467518,0.12059966685174903,0.009106052193225985,0.006218767351471405,0.015435868961687952,0.9384786229872293,0.6909494725152693,0.7250416435313715,0.007995558023320377,0.04453081621321488,0.04008883953359245,0.29594669627984455,0.006329816768461965,0.9391449194891727,0.25707940033314824,0.7050527484730705,0.07862298722931704
say,0.31204886174347585,0.012881732370905053,0.16590782898389783,0.012881732370905053,0.6913936701832315,0.28084397556912827,0.20166574125485842,0.12726263187118267,0.31426985008328706,0.12593003886729595,0.35202665186007775,0.17556912826207663,0.570682953914492,0.0025541365907828985,0.03720155469183787,0.00699611327040533,0.09550249861188229,0.09683509161576902,0.001110494169905608,0.5725707940033314,0.5725707940033314,0.5564686285397001,0.301388117712382,0.056524153248195444,0.005441421432537479,0.007107162687395891,0.004330927262631871,0.11204886174347585,0.11649083842309828,0.16590782898389783,0.00832870627429206,0.031538034425319265,0.03164908384230983,0.572681843420322,0.00699611327040533,0.17801221543586895,0.5971127151582454,0.125152692948362,0.030205441421432538
scratch,0.21765685730149917,0.11971127151582454,0.35424764019988897,0.1198223209328151,0.996446418656302,0.2161021654636313,0.9007218212104386,0.05030538589672404,0.21732370905052747,0.08406440866185452,0.47751249305941146,0.07651304830649638,0.01665741254858412,0.009217101610216546,0.01399222654081066,0.02787340366463076,0.12115491393670183,0.05030538589672404,0.05985563575791227,0.0699611327040533,0.0699611327040533,0.01665741254858412,0.03742365352581899,0.02109938922820655,0.009994447529150472,0.028095502498611882,0.009550249861188229,0.17290394225430317,0.05818989450305386,0.2504164353137146,0.015102720710716269,0.07262631871182676,0.953470294280955,0.11493614658523042,0.0277623542476402,0.17368128817323708,0.023098278734036647,0.08506385341476957,0.2580788450860633
sea,0.3558023320377568,0.29461410327595783,0.2670738478622987,0.29461410327595783,0.023098278734036647,0.3265963353692393,0.11393670183231538,0.6737368128817324,0.3592448639644642,0.1665741254858412,0.3935591338145475,0.267518045530261,0.018767351471404774,0.03309272626318712,0.049083842309827874,0.015769017212659633,0.2235424764019989,0.17656857301499168,0.03808995002776235,0.2527484730705164,0.2527484730705164,0.02676290949472515,0.31737923375902277,0.10971682398667407,0.014769572459744586,0.015769017212659633,0.019322598556357578,0.273070516379789,0.15335924486396446,0.25585785674625205,0.011882287617990005,0.1696835091615769,0.23642420877290393,0.018545252637423654,0.015769017212659633,0.3252637423653526,0.02354247640199889,0.23264852859522486,0.29783453636868407
see,0.15824541921154914,0.004441976679622432,0.25619100499722375,0.004664075513603554,0.3764575235980011,0.1218212104386452,0.23098278734036645,0.11737923375902276,0.15624652970571903,0.16901721265963354,0.20222098833981123,0.2622987229317046,0.2792892837312604,0.0029983342587451417,0.018767351471404774,0.005108273181565797,0.23053858967240423,0.18323153803442532,0.0017767906718489728,0.2421987784564131,0.2421987784564131,0.2825097168239867,0.2615213770127707,0.10194336479733482,0.004330927262631871,0.005108273181565797,0.010771793448084398,0.2727373681288173,0.15569128262076623,0.2557468073292615,0.007662409772348695,0.15657967795669073,0.22765130483064963,0.27384786229872293,0.005108273181565797,0.3204886174347585,0.22443087173792337,0.23753470294280954,0.005663520266518601
seed,0.15558023320377568,0.10583009439200444,0.8210993892282066,0.10583009439200444,0.9820099944475291,0.1218212104386452,0.1903387007218212,0.013325930038867296,0.16079955580233204,0.5493614658523043,0.16246529705719046,0.1722376457523598,0.2662965019433648,0.0052193225985563575,0.009661299278178789,0.010216546363131594,0.18467518045530262,0.17468073292615213,0.01110494169905608,0.36546363131593557,0.36546363131593557,0.28228761799000557,0.006218767351471405,0.007440310938367573,0.005108273181565797,0.010438645197112715,0.006218767351471405,0.694058856191005,0.5944475291504719,0.1897834536368684,0.00832870627429206,0.13892282065519157,0.20122154358689617,0.2690727373681288,0.010438645197112715,0.6870627429205997,0.9787895613548029,0.5894503053858967,0.1980011104941699
sew,0.0847307051637979,0.06141032759578012,0.25652415324819544,0.06141032759578012,0.14791782343142698,0.03920044419766796,0.35113825652415326,0.12704053303720156,0.08139922265408106,0.16690727373681288,0.06440866185452526,0.26274292059966686,0.7973348139922265,0.021654636313159357,0.031204886174347586,0.01265963353692393,0.21898945030538589,0.1875624652970572,0.08117712382009995,0.25419211549139364,0.25419211549139364,0.759800111049417,0.19367018323153803,0.17301499167129372,0.0220988339811216,0.013214880621876736,0.02609661299278179,0.27695724597445864,0.15369239311493615,0.25952248750694057,0.015880066629650195,0.15691282620766242,0.22531926707384786,0.7957801221543587,0.01265963353692393,0.32559689061632424,0.04019988895058301,0.2325374791782343,0.0631871182676291
sharp,0.2124375347029428,0.019100499722376457,0.06029983342587451,0.018989450305385895,0.8376457523598001,0.17445863409217102,0.3640199888950583,0.017323709050527485,0.2071071626873959,0.010549694614103275,0.21732370905052747,0.2062187673514714,0.568906163242643,0.003997779011660188,0.010882842865074958,0.007107162687395891,0.015546918378678512,0.017323709050527485,0.0031093836757357025,0.11649083842309828,0.11649083842309828,0.5735702387562466,0.9920044419766796,0.0714047751249306,0.0052193225985563575,0.00699611327040533,0.010327595780122155,0.8616324264297612,0.012104386451971127,0.19011660188784008,0.004219877845641311,0.15147140477512494,0.0838423098278734,0.5640199888950583,0.00699611327040533,0.8638534147695724,0.13214880621876735,0.08850638534147695,0.11571349250416435
short,0.3032759578012215,0.0026651860077734593,0.42043309272626317,0.0026651860077734593,0.9780122154358689,0.27295946696279844,0.23209328151027206,0.008772903942254303,0.3029428095502499,0.47529150471960024,0.3170460855080511,0.16379789006107717,0.5528039977790117,0.011993337034980567,0.007107162687395891,0.0024430871737923378,0.2133259300388673,0.14636313159355913,0.016879511382565243,0.32981676846196556,0.32981676846196556,0.5554691837867851,0.9993337034980566,0.009550249861188229,0.007995558023320377,0.0024430871737923378,0.006662965019433648,0.3062742920599667,0.28373126041088287,0.1799000555247085,0.012770682953914493,0.3453636868406441,0.40111049416990563,0.548917268184342,0.0025541365907828985,0.49361465852304276,0.9713492504164353,0.5126041088284287,0.003775680177679067
sing,0.14925041643531373,0.14380899500277625,0.25508051082731814,0.14380899500277625,0.36246529705719044,0.11504719600222099,0.21676846196557467,0.11349250416435314,0.1512493059411438,0.16191004997223765,0.1906718489727929,0.27040533037201553,0.2695169350360911,0.0013325930038867297,0.01665741254858412,0.007773459189339256,0.23387007218212105,0.1799000555247085,0.004775124930594114,0.21998889505830094,0.21998889505830094,0.2745141588006663,0.25830094392004443,0.09550249861188229,0.0031093836757357025,0.008883953359244865,0.00699611327040533,0.2827318156579678,0.1521377012770683,0.2617434758467518,0.007107162687395891,0.13925596890616324,0.20777345918933926,0.2699611327040533,0.007773459189339256,0.33014991671293725,0.21210438645197113,0.22931704608550804,0.1532481954469739
sit,0.15458078845086062,0.10749583564686285,0.2680732926152138,0.10749583564686285,0.358023320377568,0.11848972792892837,0.2857301499167129,0.11493614658523042,0.1501388117712382,0.17323709050527486,0.1980011104941699,0.2687395891171571,0.25741254858411994,0.01821210438645197,0.025541365907828985,0.024097723486951692,0.23009439200444198,0.18734036646307606,0.08028872848417545,0.244752915047196,0.244752915047196,0.2719600222098834,0.25996668517490285,0.10360910605219323,0.014880621876735146,0.024208772903942254,0.01821210438645197,0.2801776790671849,0.15757912270960578,0.2600777345918934,0.011327040533037201,0.1419211549139367,0.21310383120488618,0.26074403109383676,0.024430871737923375,0.3207107162687396,0.21676846196557467,0.23931149361465853,0.19411438089950028
skin,0.15391449194891726,0.005108273181565797,0.2863964464186563,0.004997223764575236,0.9724597445863409,0.11571349250416435,0.8549694614103276,0.13448084397556914,0.1495835646862854,0.09950027762354248,0.14925041643531373,0.1490283176013326,0.7601332593003887,0.04764019988895058,0.05130483064963909,0.013325930038867296,0.1490283176013326,0.12315380344253192,0.4121043864519711,0.43620210993892283,0.43620210993892283,0.7592448639644642,0.8768461965574681,0.05008328706274292,0.0473070516379789,0.013548028872848417,0.05008328706274292,0.4461965574680733,0.08195446973903386,0.13770127706829538,0.036535258189894504,0.2467518045530261,0.31082731815657966,0.7563575791227096,0.013325930038867296,0.5197112715158245,0.05696835091615769,0.1623542476401999,0.10916157690172126
sky,0.0812881732370905,0.005108273181565797,0.2628539700166574,0.005108273181565797,0.36624097723486954,0.06651860077734592,0.14591893392559688,0.11571349250416435,0.12504164353137145,0.1713492504164353,0.1339255968906163,0.266740699611327,0.24386451971127152,0.0036646307606885064,0.020099944475291506,0.008106607440310939,0.22931704608550804,0.18212104386451972,0.0018878400888395336,0.23109383675735704,0.23109383675735704,0.232870627429206,0.25652415324819544,0.10571904497501389,0.005441421432537479,0.0082176568573015,0.009772348695169351,0.27995558023320377,0.15713492504164353,0.2628539700166574,0.007884508606329816,0.16779566907273738,0.24097723486951694,0.23720155469183787,0.008106607440310939,0.32826207662409773,0.21998889505830094,0.23409217101610216,0.005996668517490283
sleep,0.15769017212659633,0.004664075513603554,0.26529705719044977,0.004664075513603554,0.3676846196557468,0.12015546918378678,0.21865630205441422,0.11249305941143808,0.155247084952804,0.1747917823431427,0.19511382565241533,0.2666296501943365,0.2710716268739589,0.00277623542476402,0.017545807884508605,0.005441421432537479,0.23442531926707386,0.1861188228761799,0.001110494169905608,0.21843420322043308,0.21843420322043308,0.2692948362021099,0.2518600777345919,0.10194336479733482,0.004553026096612993,0.00555247084952804,0.007662409772348695,0.2863964464186563,0.16135480288728485,0.26129927817878956,0.005108273181565797,0.15224875069405885,0.22332037756801776,0.263964464186563,0.00555247084952804,0.33292615213770127,0.21687951138256525,0.23464741810105497,0.005996668517490283
small,0.0801776790671849,0.007773459189339256,0.70694058856191,0.007884508606329816,0.16424208772903942,0.03742365352581899,0.009106052193225985,0.07606885063853415,0.07573570238756247,0.14458634092171016,0.06951693503609106,0.1311493614658523,0.9942254303164908,0.003331482509716824,0.032759578012215435,0.016879511382565243,0.11349250416435314,0.11460299833425874,0.06485285952248751,0.2138811771238201,0.2138811771238201,0.9941143808995003,0.6147695724597446,0.007329261521377013,0.0035535813436979456,0.017323709050527485,0.003886729594669628,0.5311493614658523,0.1252637423653526,0.19644641865630205,0.00688506385341477,0.7612437534702943,0.784342032204331,0.9941143808995003,0.017101610216546364,0.531482509716824,0.020322043309272626,0.1614658523042754,0.1413659078289839
smell,0.09805663520266518,0.018323153803442533,0.36191004997223764,0.01821210438645197,0.1693503609106052,0.10005552470849528,0.1892282065519156,0.00699611327040533,0.09172681843420322,0.3421432537479178,0.31315935591338145,0.40322043309272626,0.5038312048861744,0.009883398112159911,0.006329816768461965,0.010993892282065518,0.3359244863964464,0.373459189339256,0.02376457523598001,0.6682953914491949,0.6682953914491949,0.49705719044975016,0.9931149361465852,0.015546918378678512,0.005330372015546919,0.010993892282065518,0.005996668517490283,0.7309272626318711,0.337812326485286,0.38622987229317046,0.007995558023320377,0.06618545252637424,0.13092726263187118,0.466740699611327,0.010993892282065518,0.706718489727929,0.020988339811215992,0.3411438089950028,0.018545252637423654
